text,acq,alum,barley,bop,carcass,castor-oil,cocoa,coconut,coconut-oil,coffee,copper,copra-cake,corn,cotton,cotton-oil,cpi,cpu,crude,dfl,dlr,dmk,earn,fuel,gas,gnp,gold,grain,groundnut,groundnut-oil,heat,hog,housing,income,instal-debt,interest,ipi,iron-steel,jet,jobs,l-cattle,lead,lei,lin-oil,livestock,lumber,meal-feed,money-fx,money-supply,naphtha,nat-gas,nickel,nkr,nzdlr,oat,oilseed,orange,palladium,palm-oil,palmkernel,pet-chem,platinum,potato,propane,rand,rape-oil,rapeseed,reserves,retail,rice,rubber,rye,ship,silver,sorghum,soy-meal,soy-oil,soybean,strategic-metal,sugar,sun-meal,sun-oil,sunseed,tea,tin,trade,veg-oil,wheat,wpi,yen,zinc
"LAENDERBANK EXPECTS MODEST PROFIT RISE IN '87. Oesterreichische Laenderbank AG [OLBV.VI] expects to maintain its dividend and to record a moderate rise in profits this year after the 181.5 mln schilling net profit made in 1986, General Director Gerhard Wagner said. Wagner told a news conference that last year's 34.3 pct rise in net profit from 135.1 mln in 1985 was largely due to greater domestic business and wider margins on schilling interest rates. The bank, Austria's third largest, raised its 1986 dividend to 12 pct of its 1.5 billion schilling nominal share capital from 10 pct on capital of 1.35 billion in 1985. Announcing the 1986 results, Wagner said: ""We will endeavour to maintain the higher dividend in 1987."" Laenderbank's balance sheet total rose five pct to 197.7 billion schillings against 8.1 pct growth in 1985. Foreign currency business last year accounted for some 37 pct of balance sheet total compared with about 41 pct in 1985. Wagner blamed the realtive shrinkage of foreign business chiefly on the dollar's fall against the schilling, which is effectively pegged to the mark. The dollar's weakness had wiped some 8.9 billion schillings off the balance sheet total. Wagner declined to give an exact figure for profits from the bank's London branch, which opened in April 1985, but said that it came close to one mln stg. On schilling lending, profit on interest had risen 18 pct to 2.19 billion schillings while commission earnings climbed 8.7 pct to 738.9 mln. According to the 1987 federal budget, the state is due to lower its stake 60 pct in Laenderbank, probably to 51 pct. Wagner said the exact timing of the move depended on the state. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JAPAN'S NTT FORECASTS PROFITS FALL IN 1987/88. <Nippon Telegraph and Telephone Corp> (NTT) expects its profits to fall to 328 billion yen in the year ending March 31, 1988 from a projected 348 billion this year, the company said. Total sales for the same period are expected to rise to 5,506 billion yen from a projected 5,328 billion this year, NTT said in a business operations plan submitted to the Post and Telecommunications Ministry. NTT said it plans to make capital investments of 1,770 billion yen in 1987/88, including 109 billion for research and development, as against a total of 1,600 billion this year. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRUSSELS - Ferruzzi says it will pay 630 mln dlrs to CPC International for European mills.. ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BUNDESBANK WILL NOT HOLD PRESS CONFERENCE TOMORROW. The Bundesbank will not hold a press conference after its regular fortnightly council meeting tomorrow, a spokesman said in answer to enquiries. Bundesbank vice-president Helmut Schlesinger will chair the meeting, as president Karl Otto Poehl has a private engagement. The next meeting is scheduled for April 16. REUTER ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRANKLIN RESOURCES INC <BEN> QTLY DIVIDEND. Shr six cts vs six cts prior qtr Pay April 10 Record March 27 Reuter ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TEXAS PETROLEUM ACQUIRES OIL AND GAS PROPERTIES. Texas Petroleum Corp said it issued 14.4 mln shares of restricted common stock in exchange for oil and gas properties and joint ventures located in the U.S. and overseas. The properties were acquired from <North American Oil and Gas Corp> and Texas Petroleum Corp in Canada, the company said. It added the acquisitions were the first step toward creating an oil and gas exploration and development enterprise. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BANK OF SPAIN GOVERNOR SAYS MONEY GROWTH TOO FAST. Bank of Spain governor Mariano Rubio said the central bank was worried that money supply was growing too fast, reflecting excessive internal demand in the Spanish economy, but added that he was confident recent measures would succeed in restricting money growth. In testimony to the economic commission of Congress, Rubio said the main measure of money supply, the broad-based Liquid Assets in Public Hands, grew at an estimated annualised rate of 17 pct in March, the same as in February. The bank's target range for growth in this measure in 1987 is 6.5 to 9.5 pct, compared with 11.4 pct last year. Rubio said he was aiming for the lower end of the range. He added that real GDP growth of three pct in 1986 was due to a six pct increase in real internal demand and a three pct real drop in the contribution of the external sector. The aim for 1987 was for the same real growth in GDP but a drop in the internal contribution to 4.5 pct with the negative component of the external sector trimmed to 1.5 pct, he said. REUTER ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AMSTUTZ SAYS FARM TRADE ACCORD POSSIBLE IN 1988. U.S. Agriculture undersecretary Daniel Amstutz said it is possible to reach a global agreement to scale-back agricultural supports in calendar 1988. Speaking to a Senate Agriculture Appropriations committee hearing, Amstutz said ""I think we can reach agreement in calendar 1988."" Amstutz said the U.S. places a high priority on the Uruguay round of global trade talks. His comments followed a statement by Secretary of State George Shultz last week urging agriculture be the highest priority item during the upcoming summit of western heads of state in Venice, Italy. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"VOLCKER URGES QUICK AID TO DEBTOR NATIONS. Federal Reserve Board Chairman Paul Volcker said that debtor nations have made much progress in laying the groundwork for economic growth, but a solution to world debt difficulties was endangered by inaction on new financing. ""There is clearly a danger that adequate financing arrangements are not being negotiated and put in place in a timely way,"" Volcker told the Senate Banking Committee. The borrowing countries need to be able to proceed with confidence that the necessary funds will be available to them, he said. Brazil has the potential for becoming a leading world economic power, but it is in a difficult position today, Volcker said. He said it will take a concerted effort to regularize Brazil's external payments. ""The key prerequisite is clearly in the hands of Brazilian authorities,"" he said. Both Brazil and its creditors have a strong incentive to work together, Volcker said. Regarding trade imbalances, Volcker said that it was critically important that markets be kept open by the industrial nations. In addition, the United States must reduce its budget deficit and foreign nations need to provide stimulus to their domestic economies, Volcker said. ""We need time for those actions and the earlier depreciation to work their effects,"" he said. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Australia Feb current account deficit 750 mln dlrs vs Jan 1.23 billion - official. ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MCDOWELL <ME> TO MERGER WITH <INTERPHARM INC>. McDowell Enterprises Inc said it has signed a definitive agreement to acquire an 80 pct interest in privately held Interpharm Inc for a 19.9 pct interest in McDowell. The company said subject to contigencies, including future sales and profit levels, McDowell could over a four-year period acquire 100 pct of Interpharm in exchange for up to 51 pct of McDowell's voting stock. It said the transaction is expected to be completed within 60 days, at which time the McDowell board would be restructured to include Interpharm management. Reuter ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TREASURY'S BAKER PURSUING S. ASIAN REVALUATIONS. Treasury Secretary James Baker told the House Appropriations Committee the United States is still pressing newly industrialized south Asian nations that have tied their currencies to the dollar to let those currencies strengthen against the dollar. ""We have seen some strengthening of those currencies (but) not as much as we would like,"" he said. ""We have been somewhat disappointed in the results so far, but we intend to continue these discussions,"" he said. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MARCOM TELECOMMUNICATIONS <MRCM> 2ND QTR JAN 31. Oper shr loss five cts vs loss six cts Oper net loss 157,688 vs loss 96,573 Revs 1,094,331 vs 1,378,973 Avg shrs 3,315,654 vs 1,661,023 Six mths Oper shr loss seven cts vs loss 24 cts Oper net loss 198,555 vs loss 394,589 Net 2,243,377 vs 2,440,850 Avg shrs 2,796,848 vs 1,637,592 NOTE: Current year 2nd qtr and six mths excludes a loss 10,767 dlrs for discontinued operations. Prior year 2nd qtr and six mths excludes a loss of 54,686 dlrs and 112,565 dlrs for discontinued operations. Full name of company is Marcom Telecommunications Inc. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DATRON CORP <DATR> 4TH QTR NET. Shr 19 cts vs 13 cts Net 166,000 vs 118,000 Rev 3.2 mln vs 2.5 mln Year Shr 34 cts vs 30 cts Net 303,000 vs 269,000 Rev 10.8 mln vs 10.2 mln Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAN JUAN BASIN ROYALTY <SJT> HIKES DISTRIBUTION. Cash distribution 4.2621 cts vs 3.2384 cts prior Pay April 14 Record March 31 NOTE: Company's full name is San Juan Basin Royalty Trust. Reuter ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"COMMUNITY BANK SYSTEM <CBSI> BUYS NICHOLS BANK. Community Bank Systems Inc and the <Nichols National Bank> said they have signed a definitive agreement for Nichols to become a member of the CBSI Group of banks for an exchange of stock worth 2.8 mln dlrs. CBSI said it expects to complete the deal, pending Nichols' shareholder and regulatory approval, later this year. Reuter ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NYNEX <NYN> INCREASES QTRLY CASH DIVIDEND. Nynex Corp said it is raising its quarterly dividend to 95 cts from 87 cts payable May 1, 1987, to shareholders of record March 31. The company said this was the third consecutive year it has raised its quarterly cash dividend. It added it had a two-for-one stock split in May 1986. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HOUSE 0/92 FARM PLAN MARKUP DELAYED TILL TUESDAY. A House Agriculture Committee meeting to draft a disaster aid bill containing a controversial 0/92 provision has been postponed until next Tuesday, committee staff members announced. The bill contains a provision implementing a 0/92 acreage reduction plan for 1986 wheat and 1987 winter wheat, thereby making payments available to farmers who were not able to plant last year's winter wheat crop because of flooding. Controversy exists over whether the 0/92 provisions of the bill should be expanded, cut back or left as is. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"PROPOSED JAPAN TAX MAY DAMPEN TOKYO GOLD TRADING. A proposed sales tax on gold transactions could put a damper on the Tokyo market and encourage a shift of trading to Hong Kong and Singapore, senior vice president and Tokyo branch manager of Credit Suisse Paul Hofer told a press conference. ""If you impose five pct on both buy and sell transactions, Tokyo participants in the gold market could be out of business,"" he said. The tax would create such a spread that Japanese would be unable to compete in the international market, he added. ""How can the government really raise taxes if the system they impose is prohibitive of generating business?"" he said. The government now imposes a 15 pct tax on physical trades exceeding 37,500 yen for gold jewellery and coins and a 2.5 yen tax per 10,000 yen on futures transactions, gold dealers said. The new five pct tax would be imposed on companies trading more than 100 mln yen a year and apply to paper gold trades, gold deposits with banks and trading of gold bars as well as that of jewellery and coins, dealers said. However, the tax would lower the rate on jewellery and coins to only five pct from the current 15 pct, they said. Hofer said in 1982 Switzerland had imposed a 5.6 pct gold turnover tax on Jan 1, 1980, but abolished it on Oct 1, 1986. A study by one of the Swiss banks showed that in early 1980, the first year of the tax, the volume for all Swiss banks fell by up to 25 pct compared with 1978 and 1979, Hofer said. Transactions of paper gold also fell up to 75 pct of the volume prior to imposition of the tax, he said. While gold transactions in Switzerland decreased, the volume of trades outside the country, particularly in London and Luxembourg, increased between 10-25 pct, Hofer said. Japan is a major importer of gold, buying a yearly average just under 200 tonnes, gold dealers said. Last year Japan imported about 600 tonnes of gold, but the government had bought about 300 tonnes for minting coins to commemorate the 60th year of Emperor Hirohito's reign, dealers said. Gold trading in Tokyo is dominated mainly by Japanese trading companies, while Credit Suisse is the major foreign participant. Daily turnover in the Tokyo spot market ranges between one and 10 tonnes with the average around three tonnes, while futures turnover amounts to about four tonnes, gold dealers said. ""All of us are concerned daily with the fact that the Tokyo market is growing, that Japan is becoming one of the three major financial markets in the world ... And in my personal opinion I think it would be a very big mistake to put a damper on this positive growth or developments by imposing such a tax,"" Hofer said. ""I don't think it fits the philosophy of an internationalising market,"" he added. Officials of several major Japanese trading houses, attending the press conference, said they supported Credit Suisse's call for the government not to impose the gold tax. REUTER ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
French official reserves 388.68 billion francs at end Feb vs 375.95 billion end Jan. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DUNE RESOURCES LTD <DNLAF> 4TH QTR NET. Shr profit one ct vs loss two cts Net profit 27,000 vs loss 69,000 Revs 295,000 vs 264,000 Year Shr loss eight cts vs loss three cts Net loss 262,000 vs loss 88,000 Revs 1,004,000 vs 1,248,000 Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PLYWOOD CREDITS EYED BY REAGAN ADMINISTRATION. The Reagan administration is debating whether to provide government credit guarantees for the export of plywood, a U.S. Agriculture Department official said. As a member of the Organization for Economic Cooperation and Development, OECD, the United States has agreed not to provide any concessional credits on the export of manufactured products. However, USDA General Sales Manager Melvin Sims told Reuters the administration is considering allowing USDA to provide its first export credit guarantees for plywood on the grounds it is not a manufactured product. Sims said it was clear that wood products such as furniture, tables and window frames would be considered manufactured goods and therefore ineligible for export credit guarantees. However, the case of plywood was less clear. ""As long as it's a basic material, we consider it still just a processed version of the basic agricultural commodity,"" Sims said in a telephone interview. Earlier today, USDA said that plywood was eligible under an export credit guarantee offer for Turkey announced yesterday. In its original announcement yesterday, USDA had said the offer included three mln dlrs for the export of lumber, excluding plywood. However, Sims said he did not expect any plywood exports to be including under the lumber guarantee offer. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
