text,acq,alum,barley,bop,carcass,castor-oil,cocoa,coconut,coconut-oil,coffee,copper,copra-cake,corn,cotton,cotton-oil,cpi,cpu,crude,dfl,dlr,dmk,earn,fuel,gas,gnp,gold,grain,groundnut,groundnut-oil,heat,hog,housing,income,instal-debt,interest,ipi,iron-steel,jet,jobs,l-cattle,lead,lei,lin-oil,livestock,lumber,meal-feed,money-fx,money-supply,naphtha,nat-gas,nickel,nkr,nzdlr,oat,oilseed,orange,palladium,palm-oil,palmkernel,pet-chem,platinum,potato,propane,rand,rape-oil,rapeseed,reserves,retail,rice,rubber,rye,ship,silver,sorghum,soy-meal,soy-oil,soybean,strategic-metal,sugar,sun-meal,sun-oil,sunseed,tea,tin,trade,veg-oil,wheat,wpi,yen,zinc
"PORTUGUESE GRAIN AGENCY BAN TO REMAIN - EC SOURCES. A ban by a Portuguese court on the state buying agency EPAC taking part in cereals import tenders open to private traders will remain unless it is reversed in Portugal or challenged in the European Court of Justice, European Commission sources said. They denied a statement yesterday by Portuguese Agriculture Minister Alvaro Barreto that the commission had accepted that EPAC should be eligible, saying it had taken no view in the matter. Under the terms of Portugal's accession to the European Community, a grain import monopoly held by EPAC is being reduced by 20 pct annually until all imports are liberalised in 1990. Lisbon's civil court decided in a preliminary ruling earlier this month that EPAC should not be allowed to take part, as it had done in the past, in tenders for the liberalised share of annual grain imports. REUTER ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MGE PLANNING APRIL 6 START UP OF HFCS CONTRACT. The Minneapolis Grain Exchange (MGE) will start trading futures contracts in high fructose corn syrup on April 6 if the Commodity Futures Trading Commission (CFTC) approves the contract as expected next week. Pat Henderson, spokesperson for the MGE, said the exchange expects contract approval at CFTC's Tuesday meeting. It has been under review since the exchange submitted the proposal in December, 1985. The proposed contract is based on 48,000 pound lots of 55-pct high fructose corn syrup, the equivalent of one tank truck of the sweetening agent derived from corn in the wet milling process. The syrup, commonly called HFCS-55, is most commonly used as a sweetener in soft drinks and other beverages. Delivery would be by shipping certificate from production facilities designated by the exchange. The contract, designated by the symbol ""HF,"" would trade from 0900 to 1315 CST. Months traded would correspond with the Chicago corn futures months of March, May, July, September and December. Contract price will be quoted per hundred weight, with a minimum price fluctuation of one cent and maximum fluctuation of one dlr per CWT. ""We hope the producers and users of fructose will be actively involved, those producers being the large processors, the corn wet millers, and the users being the beverage bottlers,"" Henderson said. ""But there are potentials for all types of people to use it. There is quite a list of industries that utilize fructose."" Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"U.S. CORN, SORGHUM PAYMENTS 50-50 CASH/CERTS. Eligible producers of 1986 crop U.S. corn and sorghum will receive an estimated 600 mln dlrs in deficiency payments -- 50 pct in generic commodity certificates and 50 pct in cash, the U.S. Agriculture Department said. It said corn producers will receive about 515 mln dlrs and sorghum producers about 85 mln dlrs. Only the cash portion of the payments will be subject to the 4.3 pct reduction in compliance with the Gramm-Rudman budget deficit control act of 1985, it said. Corn and sorghum producers who requested advance deficiency payments have already received about 2.8 billion dlrs and 225 mln dlrs, respectively, USDA said. The Department said deficiency payment rates of 51.5 cents per bushel for corn and 49 cents per bushel for sorghum were received by producers requesting advance payments. Deficiency payments are calculated as the difference between an established target price and the higher of the basic loan rate, or the national average price received by farmers during the first five months of the marketing year -- September-January. National weighted average market prices for the first five months of the season were 1.46 dlrs per bushel for corn and 1.33 dlrs per bushel for sorghum. Eligible corn producers will be paid 63 cts per bushel, based on the difference between the 3.03 target price and the 2.40 dlr per bushel basic loan rate. Sorghum producers' deficiency payment rate will be 60 cents per bushel, based on the difference between the 2.88 dlrs per bushel target price and the 2.28 dlrs per bushel basic loan rate. The deficiency payment rates for both commodities are the maximum permitted by law, the department said. Eligible corn and sorghum producers will receive another 1986 crop deficiency payment in October if the national average market prices received by farmers during the entire marketing year for both commodities are below the basic loan rates, the department said. The payments will be issued through local Agricultural Stabilization and Conservation Service offices, it said. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CBT TRADERS SAY U.S. CONSERVATION SIGNUP NEUTRAL. The 11,254,837 acres of highly erodable farmland submitted to the U.S. Department of Agriculture for the conservation reserve program was within trade guesses of 10-12 mln and should have an overall neutral impact on grain and soybean prices Monday, grain traders said. Farmers enrolled 1,894,764 acres of corn base acreage in the conservation program to take advantage of a corn bonus rental payment that was offered by the USDA, which may underpin new crop futures, they said. New crop corn prices firmed earlier this week on ideas of a large sign-up in the program. But traders noted that the poor yielding acres being set-aside will result in only a modest decrease in final production figures, since farmers will concentrate on high yielding land. Of a total 11,254,837 erodoble acres submitted, usda accepted 10,572,402 acres into the program at an average rental payment of 51.17 dlrs per acre. Farm land signed up to date now totals 19,488,587 acres. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZIMBABWE COFFEE OUTPUT SET TO RISE. Zimbabwean coffee output will reach 13,000 tonnes this year, up on just over 11,000 tonnes produced in 1986, the Commercial Coffee Growers Association said. Administrative Executive Robin Taylor told the domestic news agency ZIANA that Zimbabwe earned the equivalent of 33 mln U.S. Dlrs from coffee exports last year. He would not say how much the country would earn in 1987. Taylor said the 173 commercial coffee growers under his association had increased production from 5,632 tonnes in 1980 to more than 11,000 tonnes in l986. Reuter ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AWB SAYS AUSTRALIAN WHEAT SALES OVER 10 MLN TONNES. The Australian Wheat Board's (AWB) 1986/87 export program is well advanced with over 10 mln tonnes already sold, AWB general manager Ron Paice said. ""We are certainly within reach of our 15 mln tonne export target for the year,"" he said in a statement. He did not detail the commitments already made, but an AWB spokesman said they include sales to Egypt, China, Iran, the Soviet Union and Iraq. In the 1985/86 wheat year ended September 30, the AWB exported a record 15.96 mln tonnes. Paice also said the 1986/87 Australian wheat harvest has ended after a long, cool summer with 15.14 mln tonnes delivered to the AWB. The season produced another good crop, with only 0.2 pct of receivals being downgraded to feed quality, he said. However, it is likely that some weather-damaged grain was still being held on farms and further milling and feed wheat may be delivered following the recent announcement of the final Guaranteed Minimum Price for 1986/87, he said. Paice did not give a crop estimate, but the AWB's February Wheat Australia publication put the crop at 16.7 mln tonnes. But the AWB spokesman said it is likely this estimate could turn out to be too high, based on the receivals level, and the final crop figure would probably be nearer to 16.2 mln tonnes. The official estimate is not yet available. In the 1985/86 season, the AWB received 15.08 mln tonnes of the 16.13 mln tonne crop. Another 422,000 tonnes was retained on-farm and 620,000 sold under the permit system introduced in 1984/85 to allow farmers to sell feed wheat to the grain trade outside the AWB's receival system, according to Bureau of Agricultural Economics data. REUTER ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"CATTLE BEING PLACED ON FEED LIGHTER THAN NORMAL. Most of the cattle now being placed on U.S. feedlots weigh less than normal and likely will remain on feed longer, spreading out marketings and supporting cattle prices through the summer because of reduced beef supply. The prospect of so many cattle remaining on feed for a longer time blunted the market impact of the high placements reported in the USDA's latest cattle on feed report, livestock analysts said. After the USDA released its report of cattle on feed in seven states as of March 1, cattle futures on the Chicago Mercantile Exchange yesterday rose sharply. The trade had expected deferred contracts to decline on the USDA report of a 15 pct rise in cattle placements in February from a year ago. Although the heavy placements were expected, analysts noted reports that many cattle put on feed were relatively lightweight and said feedlot operators would feed the lighter cattle into the autumn, rather than market them during the summer as would be the case with the heavier cattle normally placed on feed. Although reports of actual cattle weights are difficult to obtain, industry sources in the West and Southwest acknowledge that lighter cattle are being put on feedlots in their areas. The increase in lighter-weight cattle entering feedlots, helps explain the jump in feedlot placements last month from February, 1986. University of Missouri Agricultural Economist Glenn Grimes said, ""The probabilities are high that in order to place that many cattle on feed they (feedlot operators) had to go to lighter-weight cattle. The only statistics available are from some terminal markets which represent only a small percentage of the total cattle marketed. But at those markets, steers averaged 708 lbs in February compared with 718 lbs last year, Grimes said. Even if marketing of the lighter cattle is not delayed, Grimes said, beef supply likely will be reduced. If the average weight is down, and there is no price weakness to delay marketings, the cattle would be marketed at lighter weights, which could reduce the beef supply as much as three pct. Bruce Ginn, cattle analyst for The Helming Group (formerly LBAS), said the lighter cattle are being placed on feed mainly because of two factors: low grain prices and higher live cattle prices. Many farmers like to feed lighter weight cattle and grain supplies are large, he noted. Also, the higher live cattle prices have been encouraging early movement of cattle from wheat pasture onto feedlots, Ginn said. Other analysts also noted that cattle are coming off wheat pasture sooner than normal because of poor pasture conditions. Gary Chapmann, a cash livestock trader for Chapmann and Graham in Sioux City, Iowa said he believed the general trend is to lighter weight placements but pasture conditions in his area benefited from a dry, mild winter. To the south, however, he said the weather was wetter and some cattle are coming off pasture weighing 75 to 100 lbs less than normal after having gained only 75 lbs all winter. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"COCOA COUNCIL CHAIRMAN SEEKS BUFFER COMPROMISE. International Cocoa Organization, ICCO, Council chairman, Denis Bra Kanon, said he will attempt to reach a compromise on buffer stock rules for the International Cocoa Agreement. Bra Kanon called for bilateral consultations among producers and consumers Thursday morning to resolve outstanding differences on how much non-member cocoa the buffer stock can purchase and differentials to be fixed for different origin cocoa, consumer delegates told reporters. Bra Kanon is expected to meet with about eight delegations individually in attempt to iron out remaining problems. Producers and consumers indicated support ""in principle"" for the draft buffer stock rules package formulated over the past week by a small working group, consumer delegates said. Despite remaining differences delegates remained confident a buffer stock accord would be agreed to by Friday when the council session ends, but certain technical points need further clarification, the delegates said. Certain consumers are concerned that differentials included in the draft buffer stock package are out of line with market realities, consumer delegates said. Unless these are modified there are fears it would promote purchases of quality cocoas, such as Ghana origin, which are normally required by manufacturers, they said. Restrictions on buffer stock purchases of non-member cocoa might lead to a supply overhang in Malaysian cocoa, which would depress prices, they added. Reuter ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CHINA ADDS, CANCELS WHEAT COMMITMENTS - USDA. China has added 90,000 tonnes of U.S. wheat to its purchases for delivery in the 1987/88 season and cancelled 30,000 tonnes of wheat purchases for delivery in the 1986/87 season, the U.S. Agriculture Department said. According to the department's Export Sales Report covering transactions in the week ended February 26, China has outstanding wheat commitments for the 1986/87 season of 30,000 tonnes and 420,000 tonnes for delivery in the 1987/88 season. The wheat season begins June 1. China has total corn commitments for 1986/87 of 1,011,200 tonnes and soybeans commitments of 157,500 tonnes. The season for corn and soybeans began September 1. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"LATIN COFFEE MEETING TO BE HELD IN MANAGUA. Representatives from Brazil, Colombia, Mexico and Nicaragua will meet here Friday to discuss the economic impact of falling coffee prices, a Nicaraguan official announced. Vice-minister of foreign trade Bernardo Chamorro said that participating in the meeting will be the heads of the coffee associations from the four countries. He did not say if the meeting would continue beyond friday. Chamorro said Nicaragua supports the establishment of export quotas in an effort to boost sagging world prices. Reuter ",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JAMAICA BUYS U.S. PL-480 CORN, WHEAT AND RICE. Jamaica bought U.S. corn, wheat and rice at its tender earlier this week using PL-480 funds, a U.S. Department of Agriculture official said. The purchase consisted of the following cargoes - - Cargill sold 1,503.5 tonnes of number two soft red winter (SRW) wheat for May 5/30 shipment at 117.44 dlrs per tonne FOB Gulf ports. - Continental Grain 8,250 tonnes of number two northern spring/dark northern spring (NS/DNS) wheat (14.5 pct protein) for April 15/May 10 at 123.97 dlrs FOB Gulf, excluding Brownsville. - Nichemen 10,000 tonnes number two SRW wheat for June 12/July 7 at 103.43 dlrs FOB Gulf. - Nichemen 10,000 tonnes number two NS/DNS wheat (14.0 pct protein) for May 25/June 20 at 121.89 dlrs FOB Gulf. - Cargill 10,000 tonnes number two SRW wheat for April 10/May 5 at 120.88 dlrs FOB Gulf. - Cargill 8,469.5 tonnes number two SRW wheat for May 5/30 at 117.44 dlrs FOB Gulf. - Louis Dreyfus 4,500 tonnes number three yellow corn (15.0 pct maximum moisture) for April 10/May 5 at 76.09 dlrs FOB Gulf. - Louis Dreyfus 5,300 tonnes same corn April 20/May 15 at 75.89 dlrs FOB Gulf. - Louis Dreyfus 5,300 tonnes same corn May 10/June 5 at 75.49 dlrs FOB Gulf. - Louis Dreyfus 5,300 tonnes same corn June 1/25 at 75.49 dlrs FOB Gulf. - Loius Dreyfus 3,700 tonnes number two yellow corn (14.5 pct maximum moisture) for Apirl 10/May 5 at 76.29 dlrs FOB Gulf. - Louis Dreyfus 3,700 tonnes same corn for May 10/June 5 at 75.68 dlrs FOB Gulf. Exporters have not received final PL-480 approval on their sale of a total of 9,500 tonnes of U.S. number five or better long grain brown rice (10 pct maximum broken) for April 10/May 25 shipments. But the USDA official said he saw no hold-up in obtaining that approval. Reuter ",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
